Entity,Code,Day,people_fully_vaccinated
United Kingdom,GBR,2021-01-24,470478
United Kingdom,GBR,2021-01-25,472446
United Kingdom,GBR,2021-01-26,474156
United Kingdom,GBR,2021-01-27,476485
United Kingdom,GBR,2021-01-28,478254
United Kingdom,GBR,2021-01-29,480432
United Kingdom,GBR,2021-01-30,491053
United Kingdom,GBR,2021-01-31,494209
United Kingdom,GBR,2021-02-01,496796
United Kingdom,GBR,2021-02-02,498962
United Kingdom,GBR,2021-02-03,501957
United Kingdom,GBR,2021-02-04,505993
United Kingdom,GBR,2021-02-05,510057
United Kingdom,GBR,2021-02-06,511719
United Kingdom,GBR,2021-02-07,512581
United Kingdom,GBR,2021-02-08,516392
United Kingdom,GBR,2021-02-09,519553
United Kingdom,GBR,2021-02-10,524447
United Kingdom,GBR,2021-02-11,530094
United Kingdom,GBR,2021-02-12,534869
United Kingdom,GBR,2021-02-13,537715
United Kingdom,GBR,2021-02-14,539630
United Kingdom,GBR,2021-02-15,546165
United Kingdom,GBR,2021-02-16,558577
United Kingdom,GBR,2021-02-17,573724
United Kingdom,GBR,2021-02-18,589591
United Kingdom,GBR,2021-02-19,604885
United Kingdom,GBR,2021-02-20,615148
United Kingdom,GBR,2021-02-21,624325
United Kingdom,GBR,2021-02-22,642788
United Kingdom,GBR,2021-02-23,669105
United Kingdom,GBR,2021-02-24,700718
United Kingdom,GBR,2021-02-25,736037
United Kingdom,GBR,2021-02-26,768810
United Kingdom,GBR,2021-02-27,796132
United Kingdom,GBR,2021-02-28,815816
United Kingdom,GBR,2021-03-01,844098
United Kingdom,GBR,2021-03-02,895412
United Kingdom,GBR,2021-03-03,963862
United Kingdom,GBR,2021-03-04,1034068
United Kingdom,GBR,2021-03-05,1090840
United Kingdom,GBR,2021-03-06,1122402
United Kingdom,GBR,2021-03-07,1142643
United Kingdom,GBR,2021-03-08,1181431
United Kingdom,GBR,2021-03-09,1254353
United Kingdom,GBR,2021-03-10,1351515
United Kingdom,GBR,2021-03-11,1445078
United Kingdom,GBR,2021-03-12,1532754
United Kingdom,GBR,2021-03-13,1584909
United Kingdom,GBR,2021-03-14,1610280
United Kingdom,GBR,2021-03-15,1663646
United Kingdom,GBR,2021-03-16,1759445
United Kingdom,GBR,2021-03-17,1879054
United Kingdom,GBR,2021-03-18,2011070
United Kingdom,GBR,2021-03-19,2136795
United Kingdom,GBR,2021-03-20,2228772
United Kingdom,GBR,2021-03-21,2281384
United Kingdom,GBR,2021-03-22,2363684
United Kingdom,GBR,2021-03-23,2532839
United Kingdom,GBR,2021-03-24,2775481
United Kingdom,GBR,2021-03-25,3009863
United Kingdom,GBR,2021-03-26,3293517
United Kingdom,GBR,2021-03-27,3532378
United Kingdom,GBR,2021-03-28,3679972
United Kingdom,GBR,2021-03-29,3848202
United Kingdom,GBR,2021-03-30,4125884
United Kingdom,GBR,2021-03-31,4513458
United Kingdom,GBR,2021-04-01,4958874
United Kingdom,GBR,2021-04-02,5205505
United Kingdom,GBR,2021-04-03,5384418
United Kingdom,GBR,2021-04-04,5432126
United Kingdom,GBR,2021-04-05,5496716
United Kingdom,GBR,2021-04-06,5683509
United Kingdom,GBR,2021-04-07,6091905
United Kingdom,GBR,2021-04-08,6541174
United Kingdom,GBR,2021-04-09,6991310
United Kingdom,GBR,2021-04-10,7466540
United Kingdom,GBR,2021-04-11,7656205
United Kingdom,GBR,2021-04-12,7857396
United Kingdom,GBR,2021-04-13,8170081
United Kingdom,GBR,2021-04-14,8513864
United Kingdom,GBR,2021-04-15,8931547
United Kingdom,GBR,2021-04-16,9431211
United Kingdom,GBR,2021-04-17,9930846
United Kingdom,GBR,2021-04-18,10152039
United Kingdom,GBR,2021-04-19,10425790
United Kingdom,GBR,2021-04-20,10775817
United Kingdom,GBR,2021-04-21,11192601
United Kingdom,GBR,2021-04-22,11623671
United Kingdom,GBR,2021-04-23,12088686
United Kingdom,GBR,2021-04-24,12636322
United Kingdom,GBR,2021-04-25,12897123
United Kingdom,GBR,2021-04-26,13201811
United Kingdom,GBR,2021-04-27,13581076
United Kingdom,GBR,2021-04-28,14043961
United Kingdom,GBR,2021-04-29,14535528
United Kingdom,GBR,2021-04-30,14957313
United Kingdom,GBR,2021-05-01,15329617
United Kingdom,GBR,2021-05-02,15502508
United Kingdom,GBR,2021-05-03,15630007
United Kingdom,GBR,2021-05-04,15887493
United Kingdom,GBR,2021-05-05,16291719
United Kingdom,GBR,2021-05-06,16764720
United Kingdom,GBR,2021-05-07,17230542
United Kingdom,GBR,2021-05-08,17669379
United Kingdom,GBR,2021-05-09,17856550
United Kingdom,GBR,2021-05-10,18088385
United States,USA,2021-01-14,1342086
United States,USA,2021-01-15,1610524
United States,USA,2021-01-19,2023124
United States,USA,2021-01-20,2161419
United States,USA,2021-01-21,2394961
United States,USA,2021-01-22,2756953
United States,USA,2021-01-23,3027865
United States,USA,2021-01-24,3216836
United States,USA,2021-01-25,3346390
United States,USA,2021-01-26,3481921
United States,USA,2021-01-27,3801053
United States,USA,2021-01-28,4263056
United States,USA,2021-01-29,4780888
United States,USA,2021-01-30,5259693
United States,USA,2021-01-31,5657142
United States,USA,2021-02-01,5927847
United States,USA,2021-02-02,6064792
United States,USA,2021-02-03,6436931
United States,USA,2021-02-04,6926050
United States,USA,2021-02-05,7503864
United States,USA,2021-02-06,8317180
United States,USA,2021-02-07,9147185
United States,USA,2021-02-08,9518015
United States,USA,2021-02-09,9840429
United States,USA,2021-02-10,10469514
United States,USA,2021-02-11,11188782
United States,USA,2021-02-12,12085830
United States,USA,2021-02-13,13082172
United States,USA,2021-02-14,14077440
United States,USA,2021-02-16,15015434
United States,USA,2021-02-17,15471536
United States,USA,2021-02-18,16162358
United States,USA,2021-02-19,17039118
United States,USA,2021-02-20,17895667
United States,USA,2021-02-21,18865319
United States,USA,2021-02-22,19438495
United States,USA,2021-02-23,19882544
United States,USA,2021-02-24,20607261
United States,USA,2021-02-25,21555117
United States,USA,2021-02-26,22613359
United States,USA,2021-02-27,23698627
United States,USA,2021-02-28,24779920
United States,USA,2021-03-01,25466405
United States,USA,2021-03-02,26162122
United States,USA,2021-03-03,26957804
United States,USA,2021-03-04,27795980
United States,USA,2021-03-05,28701201
United States,USA,2021-03-06,29776160
United States,USA,2021-03-07,30686881
United States,USA,2021-03-08,31493040
United States,USA,2021-03-09,32102061
United States,USA,2021-03-10,32904161
United States,USA,2021-03-11,33863127
United States,USA,2021-03-12,35000159
United States,USA,2021-03-13,36929777
United States,USA,2021-03-14,37459269
United States,USA,2021-03-15,38335432
United States,USA,2021-03-16,39042345
United States,USA,2021-03-17,39989196
United States,USA,2021-03-18,40981464
United States,USA,2021-03-19,41934629
United States,USA,2021-03-20,43036818
United States,USA,2021-03-21,44141228
United States,USA,2021-03-22,44910946
United States,USA,2021-03-23,45533962
United States,USA,2021-03-24,46365515
United States,USA,2021-03-25,47419832
United States,USA,2021-03-26,48695172
United States,USA,2021-03-27,50141769
United States,USA,2021-03-28,51593564
United States,USA,2021-03-29,52614231
United States,USA,2021-03-30,53423486
United States,USA,2021-03-31,54607041
United States,USA,2021-04-01,56089614
United States,USA,2021-04-02,57984785
United States,USA,2021-04-03,59858146
United States,USA,2021-04-04,61416536
United States,USA,2021-04-05,62392065
United States,USA,2021-04-06,63016976
United States,USA,2021-04-07,64422618
United States,USA,2021-04-08,66203123
United States,USA,2021-04-09,68202458
United States,USA,2021-04-10,70692645
United States,USA,2021-04-11,72630892
United States,USA,2021-04-12,74066085
United States,USA,2021-04-13,75322283
United States,USA,2021-04-14,76681252
United States,USA,2021-04-15,78498290
United States,USA,2021-04-16,80609818
United States,USA,2021-04-17,82471151
United States,USA,2021-04-18,84263408
United States,USA,2021-04-19,85365180
United States,USA,2021-04-20,86223506
United States,USA,2021-04-21,87592646
United States,USA,2021-04-22,89245776
United States,USA,2021-04-23,91175995
United States,USA,2021-04-24,93078040
United States,USA,2021-04-25,94772329
United States,USA,2021-04-26,95888088
United States,USA,2021-04-27,96747454
